internalField   nonuniform List<vector> 
(0.380711 -1.62782e-05 -9.67282e-06)
(0.380729 -1.45379e-05 -8.64531e-06)
(0.380745 -1.29815e-05 -7.727e-06)
(0.380759 -1.15898e-05 -6.90629e-06)
(0.380772 -1.03459e-05 -6.17259e-06)
(0.380784 -9.23476e-06 -5.51617e-06)
(0.380794 -8.24283e-06 -4.92836e-06)
(0.380803 -7.35725e-06 -4.40166e-06)
(0.380811 -6.56633e-06 -3.92975e-06)
(0.380819 -5.85963e-06 -3.50702e-06)
(0.380825 -5.22823e-06 -3.12844e-06)
(0.380831 -4.66439e-06 -2.78936e-06)
(0.380836 -4.16123e-06 -2.48579e-06)
(0.380841 -3.7124e-06 -2.21426e-06)
(0.380845 -3.31199e-06 -1.97171e-06)
(0.380849 -2.95483e-06 -1.75529e-06)
(0.380852 -2.63648e-06 -1.56255e-06)
(0.380855 -2.35294e-06 -1.39191e-06)
(0.380858 -2.10059e-06 -1.24279e-06)
(0.38086 -1.87438e-06 -1.11423e-06)
(0.380862 -1.65536e-06 -9.95183e-07)
(0.380864 -1.43454e-06 -8.74907e-07)
(0.380867 -1.22027e-06 -7.53467e-07)
(0.380869 -1.0226e-06 -6.41748e-07)
(0.380871 -8.47361e-07 -5.70984e-07)
(0.380873 -7.63329e-07 -5.46331e-07)
(0.380877 -6.03138e-07 -1.08262e-06)
(0.34696 -0.00185261 -0.00727681)
(0.370379 -0.00195011 -0.0039579)
(0.375684 -0.00131798 -0.00272057)
(0.380099 -0.000970922 -0.00194812)
(0.383523 -0.000739037 -0.00143109)
(0.386001 -0.00057438 -0.00109513)
(0.387877 -0.000462841 -0.00086576)
(0.389335 -0.000386668 -0.000702117)
(0.390488 -0.000333135 -0.000581953)
(0.391413 -0.000294266 -0.000492049)
(0.392181 -0.000264405 -0.000422652)
(0.392845 -0.000239907 -0.000366422)
(0.393431 -0.000219047 -0.000319417)
(0.39395 -0.000200912 -0.000279594)
(0.394408 -0.000184821 -0.000245523)
(0.394815 -0.000170281 -0.000216155)
(0.395176 -0.00015695 -0.000190696)
(0.395496 -0.000144596 -0.000168526)
(0.395781 -0.000133067 -0.000149151)
(0.396034 -0.000122266 -0.00013217)
(0.39626 -0.000112133 -0.00011725)
(0.396461 -0.000102629 -0.000104115)
(0.396639 -9.37315e-05 -9.25312e-05)
(0.396799 -8.54214e-05 -8.22987e-05)
(0.396941 -7.76842e-05 -7.32478e-05)
(0.397068 -7.05042e-05 -6.52321e-05)
(0.397181 -6.38639e-05 -5.81254e-05)
(0.397282 -5.77437e-05 -5.18182e-05)
(0.397372 -5.21213e-05 -4.62155e-05)
(0.397452 -4.69725e-05 -4.12344e-05)
(0.397524 -4.22714e-05 -3.68027e-05)
(0.397589 -3.79909e-05 -3.2857e-05)
(0.397646 -3.41034e-05 -2.93418e-05)
(0.397697 -3.05807e-05 -2.62085e-05)
(0.397743 -2.7395e-05 -2.34143e-05)
(0.397784 -2.45198e-05 -2.09216e-05)
(0.397821 -2.19296e-05 -1.8697e-05)
(0.397854 -1.96002e-05 -1.67111e-05)
(0.397883 -1.75086e-05 -1.49377e-05)
(0.397909 -1.56334e-05 -1.33537e-05)
(0.397933 -1.39547e-05 -1.19382e-05)
(0.397954 -1.24532e-05 -1.06729e-05)
(0.397972 -1.11106e-05 -9.54184e-06)
(0.397989 -9.90976e-06 -8.53072e-06)
(0.398004 -8.83619e-06 -7.62677e-06)
(0.398018 -7.8773e-06 -6.81835e-06)
(0.39803 -7.02194e-06 -6.09482e-06)
(0.39804 -6.25937e-06 -5.44677e-06)
(0.39805 -5.57962e-06 -4.86607e-06)
(0.398058 -4.97349e-06 -4.34564e-06)
(0.398066 -4.43298e-06 -3.87926e-06)
(0.398073 -3.951e-06 -3.46129e-06)
(0.398079 -3.52122e-06 -3.08685e-06)
(0.398084 -3.1379e-06 -2.75159e-06)
(0.398089 -2.7961e-06 -2.45176e-06)
(0.398094 -2.49174e-06 -2.18389e-06)
(0.398097 -2.2213e-06 -1.94486e-06)
(0.398101 -1.98136e-06 -1.73222e-06)
(0.398104 -1.76843e-06 -1.54428e-06)
(0.398107 -1.57911e-06 -1.38044e-06)
(0.398109 -1.40957e-06 -1.23938e-06)
(0.398111 -1.24611e-06 -1.10882e-06)
(0.398114 -1.08074e-06 -9.76452e-07)
(0.398116 -9.19684e-07 -8.42352e-07)
(0.398118 -7.70182e-07 -7.18478e-07)
(0.398121 -6.36596e-07 -6.35982e-07)
(0.398123 -5.76858e-07 -6.10463e-07)
(0.398127 -3.97204e-07 -1.17344e-06)
(0.357518 0.000269501 -0.00746127)
(0.381113 -0.000210348 -0.00409934)
(0.386605 -1.20357e-05 -0.00280593)
(0.390955 2.68164e-05 -0.00201972)
(0.394381 2.65723e-05 -0.00148878)
(0.396872 2.18393e-05 -0.0011415)
(0.398761 1.09583e-05 -0.000903992)
(0.400235 -2.3886e-06 -0.000734186)
(0.401403 -1.52754e-05 -0.000609239)
(0.402344 -2.648e-05 -0.000515638)
(0.403125 -3.58123e-05 -0.000443358)
(0.403803 -4.34997e-05 -0.000384779)
(0.404402 -4.96197e-05 -0.00033578)
(0.404932 -5.41873e-05 -0.000294226)
(0.405402 -5.72815e-05 -0.000258627)
(0.405818 -5.90314e-05 -0.000227901)
(0.406188 -5.95981e-05 -0.000201229)
(0.406516 -5.91576e-05 -0.000177971)
(0.406808 -5.78881e-05 -0.000157619)
(0.407068 -5.59604e-05 -0.000139761)
(0.407299 -5.35322e-05 -0.000124054)
(0.407504 -5.07444e-05 -0.000110213)
(0.407688 -4.77191e-05 -9.79945e-05)
(0.407851 -4.45598e-05 -8.71935e-05)
(0.407996 -4.13519e-05 -7.76327e-05)
(0.408126 -3.8164e-05 -6.916e-05)
(0.408242 -3.50497e-05 -6.16437e-05)
(0.408345 -3.20495e-05 -5.49696e-05)
(0.408437 -2.91921e-05 -4.90383e-05)
(0.40852 -2.64972e-05 -4.37629e-05)
(0.408593 -2.39768e-05 -3.90674e-05)
(0.408659 -2.16365e-05 -3.48855e-05)
(0.408718 -1.94766e-05 -3.11588e-05)
(0.40877 -1.74938e-05 -2.78363e-05)
(0.408817 -1.5682e-05 -2.48727e-05)
(0.408859 -1.40337e-05 -2.22282e-05)
(0.408897 -1.25398e-05 -1.98678e-05)
(0.40893 -1.11904e-05 -1.77602e-05)
(0.40896 -9.97529e-06 -1.58778e-05)
(0.408987 -8.88462e-06 -1.4196e-05)
(0.409011 -7.90816e-06 -1.26928e-05)
(0.409032 -7.03517e-06 -1.13491e-05)
(0.409051 -6.25505e-06 -1.01478e-05)
(0.409069 -5.55851e-06 -9.07379e-06)
(0.409084 -4.93739e-06 -8.11337e-06)
(0.409098 -4.3844e-06 -7.25408e-06)
(0.40911 -3.8924e-06 -6.48491e-06)
(0.409121 -3.45515e-06 -5.79608e-06)
(0.409131 -3.06707e-06 -5.179e-06)
(0.409139 -2.7233e-06 -4.62603e-06)
(0.409147 -2.41892e-06 -4.13027e-06)
(0.409154 -2.14906e-06 -3.68581e-06)
(0.40916 -1.90919e-06 -3.28748e-06)
(0.409166 -1.69576e-06 -2.93091e-06)
(0.409171 -1.5064e-06 -2.61207e-06)
(0.409175 -1.33931e-06 -2.32724e-06)
(0.409179 -1.19243e-06 -2.07325e-06)
(0.409183 -1.06306e-06 -1.84747e-06)
(0.409186 -9.48295e-07 -1.6483e-06)
(0.409189 -8.45757e-07 -1.47475e-06)
(0.409191 -7.5362e-07 -1.3254e-06)
(0.409194 -6.65761e-07 -1.18717e-06)
(0.409196 -5.76637e-07 -1.04693e-06)
(0.409199 -4.90076e-07 -9.04663e-07)
(0.409201 -4.09257e-07 -7.72733e-07)
(0.409203 -3.35773e-07 -6.81626e-07)
(0.409205 -3.13881e-07 -6.57496e-07)
(0.40921 -1.32091e-07 -1.23906e-06)
(0.360695 0.00264249 -0.00758306)
(0.384474 0.00176388 -0.0042001)
(0.390231 0.00148965 -0.00286115)
(0.394589 0.00117781 -0.00206641)
(0.398057 0.000911951 -0.00152621)
(0.40059 0.000711651 -0.00117073)
(0.40251 0.000558725 -0.000927382)
(0.404009 0.000441462 -0.00075324)
(0.405198 0.00035159 -0.000624993)
(0.406155 0.000282494 -0.000528903)
(0.406951 0.000227984 -0.000454734)
(0.407641 0.000183313 -0.000394664)
(0.40825 0.000146283 -0.000344439)
(0.408789 0.000115775 -0.000301849)
(0.409267 9.08008e-05 -0.00026536)
(0.40969 7.04949e-05 -0.000233861)
(0.410065 5.41008e-05 -0.000206511)
(0.410399 4.09641e-05 -0.000182657)
(0.410695 3.05224e-05 -0.00016178)
(0.410958 2.2296e-05 -0.000143457)
(0.411192 1.58785e-05 -0.000127339)
(0.4114 1.09275e-05 -0.000113134)
(0.411585 7.15658e-06 -0.000100593)
(0.41175 4.32827e-06 -8.95053e-05)
(0.411897 2.24629e-06 -7.96906e-05)
(0.412028 7.49723e-07 -7.09925e-05)
(0.412145 -2.92627e-07 -6.3276e-05)
(0.412249 -9.86542e-07 -5.64242e-05)
(0.412342 -1.41708e-06 -5.03348e-05)
(0.412425 -1.65193e-06 -4.49189e-05)
(0.412499 -1.74456e-06 -4.00985e-05)
(0.412566 -1.73648e-06 -3.58055e-05)
(0.412625 -1.65978e-06 -3.19801e-05)
(0.412677 -1.53926e-06 -2.85697e-05)
(0.412725 -1.39371e-06 -2.55279e-05)
(0.412767 -1.23675e-06 -2.28138e-05)
(0.412805 -1.07788e-06 -2.03913e-05)
(0.412838 -9.23816e-07 -1.82282e-05)
(0.412868 -7.79241e-07 -1.62961e-05)
(0.412895 -6.4698e-07 -1.45697e-05)
(0.41292 -5.281e-07 -1.30268e-05)
(0.412941 -4.22669e-07 -1.16478e-05)
(0.41296 -3.30405e-07 -1.0415e-05)
(0.412978 -2.50808e-07 -9.31263e-06)
(0.412993 -1.82981e-07 -8.32653e-06)
(0.413007 -1.25535e-07 -7.44427e-06)
(0.413019 -7.74862e-08 -6.65481e-06)
(0.41303 -3.82436e-08 -5.94822e-06)
(0.41304 -7.63596e-09 -5.31544e-06)
(0.413049 1.52132e-08 -4.74821e-06)
(0.413057 3.18333e-08 -4.23949e-06)
(0.413064 4.40566e-08 -3.78329e-06)
(0.41307 5.30232e-08 -3.37466e-06)
(0.413076 5.88799e-08 -3.00901e-06)
(0.413081 6.13906e-08 -2.68211e-06)
(0.413085 6.07414e-08 -2.39006e-06)
(0.413089 5.7989e-08 -2.12953e-06)
(0.413093 5.44829e-08 -1.89811e-06)
(0.413096 5.13025e-08 -1.69396e-06)
(0.413099 4.90186e-08 -1.51625e-06)
(0.413101 4.71369e-08 -1.36339e-06)
(0.413104 4.38105e-08 -1.22227e-06)
(0.413106 4.03012e-08 -1.07926e-06)
(0.413109 3.60774e-08 -9.33963e-07)
(0.413111 3.24996e-08 -7.98685e-07)
(0.413113 3.15783e-08 -7.03008e-07)
(0.413115 5.37474e-09 -6.82264e-07)
(0.41312 1.75343e-07 -1.27095e-06)
(0.355016 0.00511098 -0.00762925)
(0.378992 0.00380607 -0.00425072)
(0.385106 0.00303743 -0.00287972)
(0.389561 0.00235686 -0.00208309)
(0.393126 0.00181532 -0.0015392)
(0.395737 0.00141332 -0.00117941)
(0.397711 0.00111469 -0.000933069)
(0.399248 0.000891466 -0.000756832)
(0.400464 0.000723512 -0.000627089)
(0.401441 0.000595961 -0.000529965)
(0.402251 0.000495997 -0.000455094)
(0.402952 0.000414218 -0.000394544)
(0.40357 0.00034624 -0.00034399)
(0.404115 0.000289789 -0.000301177)
(0.404597 0.00024294 -0.000264541)
(0.405023 0.000204069 -0.00023295)
(0.405401 0.000171812 -0.00020555)
(0.405735 0.000145032 -0.000181677)
(0.406032 0.000122781 -0.000160803)
(0.406295 0.000104274 -0.0001425)
(0.406529 8.8859e-05 -0.000126414)
(0.406737 7.59976e-05 -0.000112249)
(0.406921 6.52447e-05 -9.97536e-05)
(0.407085 5.62332e-05 -8.87151e-05)
(0.407232 4.86609e-05 -7.89508e-05)
(0.407362 4.22785e-05 -7.03032e-05)
(0.407478 3.68807e-05 -6.26366e-05)
(0.407581 3.22987e-05 -5.58331e-05)
(0.407673 2.83937e-05 -4.97903e-05)
(0.407756 2.50514e-05 -4.44187e-05)
(0.407829 2.21782e-05 -3.96403e-05)
(0.407894 1.96969e-05 -3.5387e-05)
(0.407953 1.75435e-05 -3.15985e-05)
(0.408005 1.56656e-05 -2.82226e-05)
(0.408052 1.402e-05 -2.52126e-05)
(0.408094 1.25716e-05 -2.2528e-05)
(0.408131 1.12913e-05 -2.01323e-05)
(0.408164 1.01551e-05 -1.79938e-05)
(0.408194 9.14337e-06 -1.60839e-05)
(0.408221 8.2403e-06 -1.43779e-05)
(0.408245 7.4323e-06 -1.28536e-05)
(0.408266 6.70758e-06 -1.14914e-05)
(0.408285 6.05573e-06 -1.02738e-05)
(0.408302 5.46831e-06 -9.185e-06)
(0.408317 4.93847e-06 -8.21126e-06)
(0.408331 4.46022e-06 -7.34038e-06)
(0.408343 4.02798e-06 -6.56154e-06)
(0.408354 3.63638e-06 -5.86458e-06)
(0.408364 3.28104e-06 -5.24027e-06)
(0.408373 2.95849e-06 -4.68055e-06)
(0.40838 2.66603e-06 -4.1787e-06)
(0.408387 2.40118e-06 -3.72911e-06)
(0.408393 2.16112e-06 -3.32664e-06)
(0.408399 1.94327e-06 -2.9665e-06)
(0.408404 1.74536e-06 -2.64428e-06)
(0.408408 1.56613e-06 -2.35625e-06)
(0.408412 1.40445e-06 -2.09933e-06)
(0.408416 1.25931e-06 -1.87104e-06)
(0.408419 1.12924e-06 -1.66969e-06)
(0.408422 1.01296e-06 -1.49436e-06)
(0.408424 9.08134e-07 -1.34393e-06)
(0.408427 8.05258e-07 -1.20546e-06)
(0.408429 7.00831e-07 -1.0654e-06)
(0.408431 5.98305e-07 -9.23025e-07)
(0.408434 5.03475e-07 -7.90168e-07)
(0.408436 4.22792e-07 -6.94819e-07)
(0.408438 3.46808e-07 -6.78229e-07)
(0.408443 4.9707e-07 -1.25978e-06)
(0.338526 0.00743986 -0.00757046)
(0.362701 0.00567151 -0.0042308)
(0.369269 0.00441218 -0.00284673)
(0.373912 0.00338191 -0.00205803)
(0.377626 0.00258954 -0.00151823)
(0.380348 0.00200914 -0.00115973)
(0.382393 0.00158447 -0.000914512)
(0.383975 0.00127122 -0.000739405)
(0.385221 0.0010378 -0.000610745)
(0.386216 0.000861695 -0.000514653)
(0.387037 0.000724199 -0.000440756)
(0.387744 0.000611877 -0.000381147)
(0.388365 0.000518448 -0.000331516)
(0.38891 0.00044064 -0.000289601)
(0.389391 0.000375727 -0.000253834)
(0.389814 0.000321451 -0.000223077)
(0.390188 0.000275949 -0.000196471)
(0.390518 0.000237692 -0.000173349)
(0.39081 0.000205426 -0.000153183)
(0.391069 0.000178124 -0.000135542)
(0.391298 0.000154943 -0.000120072)
(0.391501 0.000135195 -0.000106477)
(0.391682 0.000118311 -9.45084e-05)
(0.391842 0.000103828 -8.39549e-05)
(0.391984 9.13596e-05 -7.46357e-05)
(0.392111 8.05902e-05 -6.63957e-05)
(0.392223 7.12569e-05 -5.91015e-05)
(0.392324 6.31416e-05 -5.26376e-05)
(0.392413 5.60632e-05 -4.69042e-05)
(0.392493 4.987e-05 -4.1814e-05)
(0.392564 4.44355e-05 -3.72914e-05)
(0.392627 3.96527e-05 -3.32698e-05)
(0.392684 3.5432e-05 -2.96916e-05)
(0.392735 3.16974e-05 -2.65057e-05)
(0.39278 2.83852e-05 -2.36677e-05)
(0.39282 2.54406e-05 -2.11381e-05)
(0.392856 2.28177e-05 -1.88826e-05)
(0.392888 2.04771e-05 -1.68703e-05)
(0.392917 1.83859e-05 -1.50745e-05)
(0.392943 1.65155e-05 -1.34712e-05)
(0.392966 1.48406e-05 -1.20395e-05)
(0.392986 1.33386e-05 -1.07605e-05)
(0.393005 1.19904e-05 -9.61773e-06)
(0.393021 1.07791e-05 -8.59633e-06)
(0.393036 9.69069e-06 -7.68332e-06)
(0.393049 8.71215e-06 -6.86706e-06)
(0.393061 7.83183e-06 -6.13701e-06)
(0.393071 7.03919e-06 -5.48368e-06)
(0.393081 6.32525e-06 -4.8985e-06)
(0.393089 5.68192e-06 -4.37438e-06)
(0.393097 5.10217e-06 -3.90499e-06)
(0.393103 4.57931e-06 -3.48489e-06)
(0.393109 4.10788e-06 -3.10879e-06)
(0.393115 3.68288e-06 -2.77204e-06)
(0.39312 3.30051e-06 -2.47065e-06)
(0.393124 2.95691e-06 -2.20123e-06)
(0.393128 2.64862e-06 -1.96111e-06)
(0.393131 2.37189e-06 -1.74772e-06)
(0.393134 2.1236e-06 -1.55947e-06)
(0.393137 1.90069e-06 -1.39542e-06)
(0.393139 1.6994e-06 -1.25485e-06)
(0.393142 1.50297e-06 -1.12573e-06)
(0.393144 1.30346e-06 -9.95422e-07)
(0.393146 1.10864e-06 -8.62968e-07)
(0.393148 9.29014e-07 -7.39536e-07)
(0.393151 7.76813e-07 -6.49558e-07)
(0.393153 6.59369e-07 -6.38314e-07)
(0.393157 7.91008e-07 -1.19662e-06)
(0.308538 0.00926351 -0.00734465)
(0.332871 0.00699432 -0.00409788)
(0.339969 0.00530229 -0.00273083)
(0.344858 0.00400516 -0.00196687)
(0.348738 0.0030405 -0.00144393)
(0.351569 0.00234697 -0.001096)
(0.353677 0.00184764 -0.00085877)
(0.355291 0.00148387 -0.000690097)
(0.35655 0.00121514 -0.000566712)
(0.357548 0.00101354 -0.00047498)
(0.358365 0.000856635 -0.000404748)
(0.359064 0.000728615 -0.000348353)
(0.359673 0.000622083 -0.000301631)
(0.360206 0.000533178 -0.000262378)
(0.360672 0.000458732 -0.000229057)
(0.361082 0.000396157 -0.00020055)
(0.361441 0.000343346 -0.000176015)
(0.361758 0.000298589 -0.000154796)
(0.362037 0.000260498 -0.000136374)
(0.362283 0.000227946 -0.000120329)
(0.362501 0.000200013 -0.000106316)
(0.362694 0.000175952 -9.405e-05)
(0.362864 0.000155149 -8.32906e-05)
(0.363015 0.000137099 -7.38354e-05)
(0.363149 0.000121386 -6.55125e-05)
(0.363269 0.000107666 -5.81753e-05)
(0.363374 9.56504e-05 -5.16982e-05)
(0.363469 8.51004e-05 -4.59733e-05)
(0.363552 7.58137e-05 -4.09075e-05)
(0.363627 6.76201e-05 -3.64202e-05)
(0.363694 6.03753e-05 -3.24414e-05)
(0.363753 5.39569e-05 -2.89105e-05)
(0.363806 4.82601e-05 -2.57742e-05)
(0.363853 4.31955e-05 -2.29865e-05)
(0.363895 3.86857e-05 -2.05067e-05)
(0.363933 3.46646e-05 -1.82996e-05)
(0.363966 3.10746e-05 -1.6334e-05)
(0.363996 2.78663e-05 -1.45827e-05)
(0.364023 2.49965e-05 -1.30216e-05)
(0.364047 2.24275e-05 -1.16296e-05)
(0.364069 2.01258e-05 -1.03877e-05)
(0.364088 1.80622e-05 -9.27936e-06)
(0.364105 1.62112e-05 -8.28974e-06)
(0.36412 1.45504e-05 -7.40597e-06)
(0.364134 1.30598e-05 -6.61653e-06)
(0.364146 1.17215e-05 -5.91109e-06)
(0.364157 1.05195e-05 -5.28029e-06)
(0.364167 9.43966e-06 -4.71596e-06)
(0.364176 8.46921e-06 -4.21102e-06)
(0.364184 7.5969e-06 -3.7593e-06)
(0.364191 6.81224e-06 -3.35522e-06)
(0.364197 6.1062e-06 -2.99365e-06)
(0.364203 5.47087e-06 -2.66992e-06)
(0.364208 4.89987e-06 -2.38009e-06)
(0.364212 4.38733e-06 -2.12076e-06)
(0.364216 3.92774e-06 -1.88918e-06)
(0.36422 3.51553e-06 -1.68281e-06)
(0.364223 3.1456e-06 -1.49963e-06)
(0.364225 2.8134e-06 -1.33804e-06)
(0.364228 2.51509e-06 -1.19735e-06)
(0.36423 2.24546e-06 -1.07676e-06)
(0.364232 1.98259e-06 -9.66287e-07)
(0.364235 1.71522e-06 -8.54534e-07)
(0.364237 1.45468e-06 -7.41052e-07)
(0.364239 1.21593e-06 -6.35185e-07)
(0.364241 1.01567e-06 -5.57706e-07)
(0.364243 8.7416e-07 -5.55867e-07)
(0.364247 1.00145e-06 -1.0719e-06)
(0.261152 0.00995531 -0.0068119)
(0.285425 0.00719389 -0.00375813)
(0.293011 0.00525876 -0.00246335)
(0.298078 0.0038982 -0.00175761)
(0.302028 0.00292641 -0.00127643)
(0.304879 0.00224548 -0.00095701)
(0.30697 0.00176517 -0.000740928)
(0.308549 0.00142019 -0.00058868)
(0.309766 0.00116756 -0.0004783)
(0.31072 0.000978853 -0.000396948)
(0.311493 0.000832066 -0.000335165)
(0.31215 0.000712097 -0.000285957)
(0.312717 0.000611976 -0.000245553)
(0.31321 0.000528094 -0.000211921)
(0.313639 0.000457503 -0.000183639)
(0.314013 0.000397814 -0.000159668)
(0.31434 0.000347097 -0.000139223)
(0.314626 0.000303797 -0.000121697)
(0.314878 0.000266659 -0.000106608)
(0.315099 0.000234665 -9.35695e-05)
(0.315294 0.000206989 -8.22687e-05)
(0.315466 0.000182956 -7.24465e-05)
(0.315618 0.000162014 -6.38882e-05)
(0.315752 0.000143707 -5.64142e-05)
(0.315871 0.000127657 -4.98736e-05)
(0.315976 0.000113549 -4.41391e-05)
(0.31607 0.000101117 -3.91028e-05)
(0.316153 9.01404e-05 -3.46725e-05)
(0.316227 8.0429e-05 -3.07696e-05)
(0.316293 7.18218e-05 -2.73265e-05)
(0.316351 6.41815e-05 -2.42853e-05)
(0.316403 5.73897e-05 -2.1596e-05)
(0.31645 5.13447e-05 -1.92151e-05)
(0.316491 4.59581e-05 -1.71052e-05)
(0.316528 4.11532e-05 -1.52337e-05)
(0.316561 3.68635e-05 -1.35725e-05)
(0.316591 3.30306e-05 -1.20969e-05)
(0.316617 2.96033e-05 -1.07852e-05)
(0.316641 2.65363e-05 -9.61873e-06)
(0.316662 2.379e-05 -8.58068e-06)
(0.316681 2.13298e-05 -7.65635e-06)
(0.316697 1.91253e-05 -6.83265e-06)
(0.316712 1.71494e-05 -6.09827e-06)
(0.316726 1.53777e-05 -5.44325e-06)
(0.316738 1.37886e-05 -4.85881e-06)
(0.316749 1.23628e-05 -4.33698e-06)
(0.316758 1.10833e-05 -3.87074e-06)
(0.316767 9.93515e-06 -3.45412e-06)
(0.316775 8.90446e-06 -3.08196e-06)
(0.316781 7.97884e-06 -2.74971e-06)
(0.316787 7.14725e-06 -2.45295e-06)
(0.316793 6.40014e-06 -2.18767e-06)
(0.316798 5.72918e-06 -1.95025e-06)
(0.316802 5.12715e-06 -1.73783e-06)
(0.316806 4.58741e-06 -1.54787e-06)
(0.31681 4.1038e-06 -1.37827e-06)
(0.316813 3.67036e-06 -1.22715e-06)
(0.316815 3.28154e-06 -1.09299e-06)
(0.316818 2.93235e-06 -9.74867e-07)
(0.31682 2.61831e-06 -8.72185e-07)
(0.316822 2.33372e-06 -7.84511e-07)
(0.316824 2.05569e-06 -7.04545e-07)
(0.316826 1.77285e-06 -6.23273e-07)
(0.316828 1.49823e-06 -5.40355e-07)
(0.31683 1.24823e-06 -4.63441e-07)
(0.316831 1.0398e-06 -4.09506e-07)
(0.316833 9.044e-07 -4.21968e-07)
(0.316837 1.05415e-06 -8.74718e-07)
(0.190127 0.00834719 -0.00565162)
(0.213363 0.00545563 -0.00301935)
(0.220931 0.00375151 -0.00191366)
(0.225723 0.0027096 -0.00133505)
(0.22935 0.00200219 -0.000945063)
(0.231917 0.00152331 -0.000688936)
(0.233761 0.00119524 -0.000518835)
(0.235128 0.000964107 -0.000401388)
(0.236166 0.000796674 -0.000317934)
(0.236968 0.000672226 -0.000257669)
(0.237611 0.000575457 -0.000212849)
(0.238152 0.000496151 -0.00017792)
(0.238616 0.000429655 -0.00014986)
(0.239015 0.000373594 -0.000127)
(0.239361 0.000326054 -0.000108177)
(0.23966 0.000285509 -9.25455e-05)
(0.239921 0.000250742 -7.94753e-05)
(0.240148 0.00022078 -6.84819e-05)
(0.240347 0.000194841 -5.91885e-05)
(0.240521 0.000172293 -5.12972e-05)
(0.240674 0.000152619 -4.457e-05)
(0.240808 0.000135398 -3.8815e-05)
(0.240926 0.00012028 -3.38754e-05)
(0.241031 0.000106975 -2.96228e-05)
(0.241123 9.52396e-05 -2.5951e-05)
(0.241205 8.48678e-05 -2.27726e-05)
(0.241277 7.56852e-05 -2.00147e-05)
(0.241342 6.7543e-05 -1.76162e-05)
(0.241399 6.03136e-05 -1.55256e-05)
(0.241449 5.38868e-05 -1.36998e-05)
(0.241495 4.81674e-05 -1.21022e-05)
(0.241535 4.30725e-05 -1.07018e-05)
(0.24157 3.85306e-05 -9.47223e-06)
(0.241602 3.44785e-05 -8.39083e-06)
(0.241631 3.0861e-05 -7.43848e-06)
(0.241656 2.76295e-05 -6.59894e-06)
(0.241679 2.47412e-05 -5.85807e-06)
(0.241699 2.21581e-05 -5.20358e-06)
(0.241717 1.98468e-05 -4.62485e-06)
(0.241733 1.77776e-05 -4.11266e-06)
(0.241747 1.59247e-05 -3.65903e-06)
(0.24176 1.42655e-05 -3.25683e-06)
(0.241772 1.27796e-05 -2.89973e-06)
(0.241782 1.14484e-05 -2.58224e-06)
(0.241791 1.02555e-05 -2.29964e-06)
(0.2418 9.18629e-06 -2.04792e-06)
(0.241807 8.2281e-06 -1.82351e-06)
(0.241813 7.36924e-06 -1.62347e-06)
(0.241819 6.59904e-06 -1.4451e-06)
(0.241825 5.90789e-06 -1.28626e-06)
(0.241829 5.28748e-06 -1.14469e-06)
(0.241833 4.73064e-06 -1.01854e-06)
(0.241837 4.23095e-06 -9.05934e-07)
(0.24184 3.78262e-06 -8.0558e-07)
(0.241843 3.38043e-06 -7.16259e-07)
(0.241846 3.01994e-06 -6.36878e-07)
(0.241848 2.69713e-06 -5.66472e-07)
(0.241851 2.40818e-06 -5.0411e-07)
(0.241852 2.14952e-06 -4.495e-07)
(0.241854 1.91763e-06 -4.02281e-07)
(0.241856 1.70792e-06 -3.62633e-07)
(0.241857 1.50308e-06 -3.27662e-07)
(0.241858 1.29508e-06 -2.91619e-07)
(0.24186 1.09353e-06 -2.5421e-07)
(0.241861 9.09657e-07 -2.20862e-07)
(0.241863 7.55753e-07 -2.02581e-07)
(0.241864 6.68245e-07 -2.32775e-07)
(0.241867 8.48662e-07 -5.96975e-07)
(0.083651 0.00339558 -0.00313511)
(0.100932 0.00198569 -0.00153338)
(0.106125 0.00127004 -0.000909185)
(0.109107 0.000889854 -0.000603734)
(0.111286 0.000644638 -0.000399706)
(0.112781 0.000484669 -0.000268891)
(0.11382 0.000378781 -0.000185568)
(0.114572 0.000305902 -0.000130696)
(0.115131 0.000253828 -9.36054e-05)
(0.115557 0.000215432 -6.81983e-05)
(0.115894 0.000185704 -5.03212e-05)
(0.116174 0.000161363 -3.72365e-05)
(0.116412 0.000140895 -2.74687e-05)
(0.116615 0.000123529 -2.01379e-05)
(0.11679 0.000108673 -1.46175e-05)
(0.11694 9.58725e-05 -1.04551e-05)
(0.11707 8.47736e-05 -7.31783e-06)
(0.117182 7.51008e-05 -4.95812e-06)
(0.11728 6.6635e-05 -3.19023e-06)
(0.117366 5.91998e-05 -1.87364e-06)
(0.117441 5.26508e-05 -9.0156e-07)
(0.117507 4.68687e-05 -1.9266e-07)
(0.117565 4.17536e-05 3.15232e-07)
(0.117615 3.72214e-05 6.70298e-07)
(0.11766 3.32003e-05 9.09838e-07)
(0.1177 2.96284e-05 1.0625e-06)
(0.117735 2.64523e-05 1.14991e-06)
(0.117766 2.36255e-05 1.18876e-06)
(0.117794 2.1108e-05 1.19205e-06)
(0.117818 1.88643e-05 1.17e-06)
(0.11784 1.68635e-05 1.13024e-06)
(0.117859 1.50783e-05 1.07854e-06)
(0.117876 1.3485e-05 1.01935e-06)
(0.117892 1.20624e-05 9.56209e-07)
